timestamp,pending_pod_count
2025-05-14 03:53:29,0
2025-05-14 03:53:35,0
2025-05-14 03:53:40,0
2025-05-14 03:53:45,0
2025-05-14 03:53:50,0
2025-05-14 03:53:55,0
2025-05-14 03:54:00,0
2025-05-14 03:54:05,0
2025-05-14 03:54:10,0
2025-05-14 03:54:15,0
2025-05-14 03:54:20,0
2025-05-14 03:54:25,0
2025-05-14 03:54:30,0
2025-05-14 03:54:35,0
2025-05-14 03:54:40,0
2025-05-14 03:54:45,0
2025-05-14 03:54:50,0
2025-05-14 03:54:55,0
2025-05-14 03:55:00,0
2025-05-14 03:55:05,0
2025-05-14 03:55:10,0
2025-05-14 03:55:15,0
2025-05-14 03:55:20,0
2025-05-14 03:55:26,0
2025-05-14 03:55:31,0
2025-05-14 03:55:36,0
2025-05-14 03:55:41,0
2025-05-14 03:55:46,0
2025-05-14 03:55:51,0
2025-05-14 03:55:56,0
2025-05-14 03:56:01,0
2025-05-14 03:56:06,0
2025-05-14 03:56:11,0
2025-05-14 03:56:16,0
2025-05-14 03:56:21,0
2025-05-14 03:56:26,0
2025-05-14 03:56:31,0
2025-05-14 03:56:36,0
2025-05-14 03:56:41,8
2025-05-14 03:56:46,8
2025-05-14 03:56:52,8
2025-05-14 03:56:57,8
2025-05-14 03:57:02,8
2025-05-14 03:57:07,8
2025-05-14 03:57:12,8
2025-05-14 03:57:17,8
2025-05-14 03:57:22,8
2025-05-14 03:57:27,8
2025-05-14 03:57:32,8
2025-05-14 03:57:37,8
2025-05-14 03:57:42,8
2025-05-14 03:57:47,8
2025-05-14 03:57:52,8
2025-05-14 03:57:57,8
2025-05-14 03:58:02,8
2025-05-14 03:58:07,8
2025-05-14 03:58:13,8
2025-05-14 03:58:18,8
2025-05-14 03:58:23,8
2025-05-14 03:58:28,8
2025-05-14 03:58:33,8
2025-05-14 03:58:38,8
2025-05-14 03:58:43,8
2025-05-14 03:58:48,8
2025-05-14 03:58:53,8
2025-05-14 03:58:58,8
2025-05-14 03:59:03,8
2025-05-14 03:59:08,8
2025-05-14 03:59:13,8
2025-05-14 03:59:18,8
2025-05-14 03:59:24,8
2025-05-14 03:59:29,8
2025-05-14 03:59:34,8
2025-05-14 03:59:39,8
2025-05-14 03:59:44,8
2025-05-14 03:59:49,8
2025-05-14 03:59:54,4
2025-05-14 03:59:59,4
2025-05-14 04:00:04,4
2025-05-14 04:00:09,4
2025-05-14 04:00:14,4
2025-05-14 04:00:20,4
2025-05-14 04:00:25,4
2025-05-14 04:00:30,3
2025-05-14 04:00:35,3
2025-05-14 04:00:40,3
2025-05-14 04:00:45,3
2025-05-14 04:00:50,0
2025-05-14 04:00:55,0
2025-05-14 04:01:00,0
2025-05-14 04:01:06,0
2025-05-14 04:01:11,0
2025-05-14 04:01:16,0
2025-05-14 04:01:21,0
2025-05-14 04:01:26,0
2025-05-14 04:01:31,0
2025-05-14 04:01:36,0
2025-05-14 04:01:42,0
2025-05-14 04:01:47,0
2025-05-14 04:01:52,0
2025-05-14 04:01:57,0
2025-05-14 04:02:02,0
2025-05-14 04:02:07,0
2025-05-14 04:02:12,0
2025-05-14 04:02:18,0
2025-05-14 04:02:23,0
2025-05-14 04:02:28,0
2025-05-14 04:02:33,0
2025-05-14 04:02:38,0
2025-05-14 04:02:43,0
2025-05-14 04:02:48,0
2025-05-14 04:02:53,0
2025-05-14 04:02:58,0
2025-05-14 04:03:04,0
2025-05-14 04:03:09,0
2025-05-14 04:03:14,0
2025-05-14 04:03:19,0
2025-05-14 04:03:24,0
2025-05-14 04:03:29,0
2025-05-14 04:03:34,0
2025-05-14 04:03:39,0
2025-05-14 04:03:45,0
2025-05-14 04:03:50,0
2025-05-14 04:03:55,0
2025-05-14 04:04:00,0
2025-05-14 04:04:05,0
2025-05-14 04:04:10,0
2025-05-14 04:04:15,0
2025-05-14 04:04:20,0
2025-05-14 04:04:25,0
2025-05-14 04:04:31,0
2025-05-14 04:04:36,0
2025-05-14 04:04:41,0
2025-05-14 04:04:46,0
2025-05-14 04:04:51,0
2025-05-14 04:04:56,1
2025-05-14 04:05:01,1
2025-05-14 04:05:06,1
2025-05-14 04:05:11,1
2025-05-14 04:05:17,1
2025-05-14 04:05:22,1
2025-05-14 04:05:27,3
2025-05-14 04:05:32,3
2025-05-14 04:05:37,3
2025-05-14 04:05:42,3
2025-05-14 04:05:47,3
2025-05-14 04:05:52,3
2025-05-14 04:05:58,3
2025-05-14 04:06:03,3
2025-05-14 04:06:08,3
2025-05-14 04:06:13,3
2025-05-14 04:06:18,3
2025-05-14 04:06:23,3
2025-05-14 04:06:28,3
2025-05-14 04:06:33,3
2025-05-14 04:06:38,3
2025-05-14 04:06:44,3
2025-05-14 04:06:49,3
2025-05-14 04:06:54,6
2025-05-14 04:06:59,6
2025-05-14 04:07:04,6
2025-05-14 04:07:09,6
2025-05-14 04:07:14,6
2025-05-14 04:07:19,6
2025-05-14 04:07:25,6
2025-05-14 04:07:30,6
2025-05-14 04:07:35,6
2025-05-14 04:07:40,6
2025-05-14 04:07:45,6
2025-05-14 04:07:50,6
2025-05-14 04:07:55,5
2025-05-14 04:08:01,5
2025-05-14 04:08:06,5
2025-05-14 04:08:11,5
2025-05-14 04:08:16,5
2025-05-14 04:08:21,5
2025-05-14 04:08:26,5
2025-05-14 04:08:31,5
2025-05-14 04:08:37,5
2025-05-14 04:08:42,5
2025-05-14 04:08:47,5
2025-05-14 04:08:52,5
2025-05-14 04:08:57,5
2025-05-14 04:09:02,5
2025-05-14 04:09:07,5
2025-05-14 04:09:12,5
2025-05-14 04:09:18,5
2025-05-14 04:09:23,5
2025-05-14 04:09:28,5
2025-05-14 04:09:33,5
2025-05-14 04:09:38,5
2025-05-14 04:09:43,5
2025-05-14 04:09:48,5
2025-05-14 04:09:54,5
2025-05-14 04:09:59,5
2025-05-14 04:10:04,5
2025-05-14 04:10:09,5
2025-05-14 04:10:14,5
2025-05-14 04:10:19,5
2025-05-14 04:10:24,5
2025-05-14 04:10:30,5
2025-05-14 04:10:35,5
2025-05-14 04:10:40,5
2025-05-14 04:10:45,5
2025-05-14 04:10:50,5
2025-05-14 04:10:55,5
2025-05-14 04:11:00,5
2025-05-14 04:11:05,5
2025-05-14 04:11:10,5
2025-05-14 04:11:16,5
2025-05-14 04:11:21,5
2025-05-14 04:11:26,4
2025-05-14 04:11:31,4
2025-05-14 04:11:36,4
2025-05-14 04:11:41,4
2025-05-14 04:11:46,4
2025-05-14 04:11:52,4
2025-05-14 04:11:57,4
2025-05-14 04:12:02,4
2025-05-14 04:12:07,4
2025-05-14 04:12:12,2
2025-05-14 04:12:17,2
2025-05-14 04:12:22,1
2025-05-14 04:12:28,0
2025-05-14 04:12:33,0
2025-05-14 04:12:38,0
2025-05-14 04:12:43,0
2025-05-14 04:12:48,0
2025-05-14 04:12:53,0
2025-05-14 04:12:58,0
2025-05-14 04:13:04,0
2025-05-14 04:13:09,0
2025-05-14 04:13:14,0
2025-05-14 04:13:19,0
2025-05-14 04:13:24,0
2025-05-14 04:13:29,0
2025-05-14 04:13:34,0
2025-05-14 04:13:40,0
2025-05-14 04:13:45,0
2025-05-14 04:13:50,0
2025-05-14 04:13:55,0
2025-05-14 04:14:00,0
2025-05-14 04:14:05,0
2025-05-14 04:14:11,0
2025-05-14 04:14:16,0
2025-05-14 04:14:21,0
2025-05-14 04:14:26,0
2025-05-14 04:14:31,0
2025-05-14 04:14:36,0
2025-05-14 04:14:41,0
2025-05-14 04:14:47,0
2025-05-14 04:14:52,0
2025-05-14 04:14:57,0
2025-05-14 04:15:02,0
2025-05-14 04:15:07,0
2025-05-14 04:15:12,0
2025-05-14 04:15:17,0
2025-05-14 04:15:23,0
2025-05-14 04:15:28,0
2025-05-14 04:15:33,0
2025-05-14 04:15:38,1
2025-05-14 04:15:43,1
2025-05-14 04:15:48,1
2025-05-14 04:15:53,1
2025-05-14 04:15:59,1
2025-05-14 04:16:04,1
2025-05-14 04:16:09,1
2025-05-14 04:16:14,1
2025-05-14 04:16:19,1
2025-05-14 04:16:24,1
2025-05-14 04:16:29,1
2025-05-14 04:16:35,1
2025-05-14 04:16:40,1
2025-05-14 04:16:45,7
2025-05-14 04:16:50,7
2025-05-14 04:16:55,11
2025-05-14 04:17:00,11
2025-05-14 04:17:06,11
2025-05-14 04:17:11,11
2025-05-14 04:17:16,10
2025-05-14 04:17:21,8
2025-05-14 04:17:26,8
2025-05-14 04:17:31,8
2025-05-14 04:17:37,8
2025-05-14 04:17:42,8
2025-05-14 04:17:47,8
2025-05-14 04:17:52,8
2025-05-14 04:17:57,8
2025-05-14 04:18:03,8
2025-05-14 04:18:08,8
2025-05-14 04:18:13,8
2025-05-14 04:18:18,8
2025-05-14 04:18:23,8
2025-05-14 04:18:29,8
2025-05-14 04:18:34,8
2025-05-14 04:18:39,8
2025-05-14 04:18:44,8
2025-05-14 04:18:49,8
2025-05-14 04:18:55,8
2025-05-14 04:19:00,8
2025-05-14 04:19:05,7
2025-05-14 04:19:10,7
2025-05-14 04:19:15,7
2025-05-14 04:19:20,6
2025-05-14 04:19:26,6
2025-05-14 04:19:31,6
2025-05-14 04:19:36,5
2025-05-14 04:19:41,5
2025-05-14 04:19:46,5
2025-05-14 04:19:52,5
2025-05-14 04:19:57,5
2025-05-14 04:20:02,6
2025-05-14 04:20:07,6
2025-05-14 04:20:13,6
2025-05-14 04:20:18,6
2025-05-14 04:20:23,5
2025-05-14 04:20:28,5
2025-05-14 04:20:33,5
2025-05-14 04:20:39,5
2025-05-14 04:20:44,5
2025-05-14 04:20:49,5
2025-05-14 04:20:54,5
2025-05-14 04:21:00,7
2025-05-14 04:21:05,7
2025-05-14 04:21:10,7
2025-05-14 04:21:15,7
2025-05-14 04:21:20,7
2025-05-14 04:21:26,7
2025-05-14 04:21:31,7
2025-05-14 04:21:36,5
2025-05-14 04:21:41,5
2025-05-14 04:21:46,5
2025-05-14 04:21:52,5
2025-05-14 04:21:57,5
2025-05-14 04:22:02,5
2025-05-14 04:22:07,5
2025-05-14 04:22:13,5
2025-05-14 04:22:18,5
2025-05-14 04:22:23,5
2025-05-14 04:22:28,5
2025-05-14 04:22:34,5
2025-05-14 04:22:39,5
2025-05-14 04:22:44,5
2025-05-14 04:22:49,5
2025-05-14 04:22:54,5
2025-05-14 04:23:00,5
2025-05-14 04:23:05,5
2025-05-14 04:23:10,5
2025-05-14 04:23:15,5
2025-05-14 04:23:20,5
2025-05-14 04:23:26,5
2025-05-14 04:23:31,5
2025-05-14 04:23:36,5
2025-05-14 04:23:41,5
2025-05-14 04:23:47,5
2025-05-14 04:23:52,5
2025-05-14 04:23:57,5
2025-05-14 04:24:02,5
2025-05-14 04:24:07,5
2025-05-14 04:24:13,5
2025-05-14 04:24:18,6
2025-05-14 04:24:23,6
2025-05-14 04:24:28,6
2025-05-14 04:24:33,7
2025-05-14 04:24:39,7
2025-05-14 04:24:44,7
2025-05-14 04:24:49,7
2025-05-14 04:24:54,9
2025-05-14 04:25:00,9
2025-05-14 04:25:05,9
2025-05-14 04:25:10,9
2025-05-14 04:25:15,9
2025-05-14 04:25:20,10
2025-05-14 04:25:26,10
2025-05-14 04:25:31,10
2025-05-14 04:25:36,10
2025-05-14 04:25:41,10
2025-05-14 04:25:46,10
2025-05-14 04:25:52,10
2025-05-14 04:25:57,10
2025-05-14 04:26:02,10
2025-05-14 04:26:07,10
2025-05-14 04:26:12,10
2025-05-14 04:26:17,10
2025-05-14 04:26:23,10
2025-05-14 04:26:28,10
2025-05-14 04:26:33,10
2025-05-14 04:26:38,10
2025-05-14 04:26:43,10
2025-05-14 04:26:49,10
2025-05-14 04:26:54,10
2025-05-14 04:26:59,10
2025-05-14 04:27:04,10
2025-05-14 04:27:09,10
2025-05-14 04:27:15,10
2025-05-14 04:27:20,10
2025-05-14 04:27:25,10
2025-05-14 04:27:30,10
2025-05-14 04:27:35,10
2025-05-14 04:27:41,10
2025-05-14 04:27:46,10
2025-05-14 04:27:51,10
2025-05-14 04:27:56,10
2025-05-14 04:28:01,10
2025-05-14 04:28:07,10
2025-05-14 04:28:12,10
2025-05-14 04:28:17,10
2025-05-14 04:28:22,10
2025-05-14 04:28:27,10
2025-05-14 04:28:33,9
2025-05-14 04:28:38,9
2025-05-14 04:28:43,9
2025-05-14 04:28:48,9
2025-05-14 04:28:54,11
2025-05-14 04:28:59,11
2025-05-14 04:29:04,11
2025-05-14 04:29:10,11
2025-05-14 04:29:15,12
2025-05-14 04:29:20,11
2025-05-14 04:29:25,11
2025-05-14 04:29:30,10
2025-05-14 04:29:36,10
2025-05-14 04:29:41,10
2025-05-14 04:29:46,10
2025-05-14 04:29:51,9
2025-05-14 04:29:57,9
2025-05-14 04:30:02,9
2025-05-14 04:30:07,9
2025-05-14 04:30:12,9
2025-05-14 04:30:17,9
2025-05-14 04:30:23,9
2025-05-14 04:30:28,9
2025-05-14 04:30:33,9
2025-05-14 04:30:38,9
2025-05-14 04:30:43,9
2025-05-14 04:30:49,9
2025-05-14 04:30:54,9
2025-05-14 04:30:59,9
2025-05-14 04:31:04,9
2025-05-14 04:31:10,9
2025-05-14 04:31:15,9
2025-05-14 04:31:20,9
2025-05-14 04:31:25,9
2025-05-14 04:31:30,9
2025-05-14 04:31:36,9
2025-05-14 04:31:41,9
2025-05-14 04:31:46,9
2025-05-14 04:31:51,9
2025-05-14 04:31:56,9
2025-05-14 04:32:01,9
2025-05-14 04:32:07,9
2025-05-14 04:32:12,9
2025-05-14 04:32:17,10
2025-05-14 04:32:22,10
2025-05-14 04:32:27,9
2025-05-14 04:32:33,9
2025-05-14 04:32:38,9
2025-05-14 04:32:43,9
2025-05-14 04:32:48,9
2025-05-14 04:32:54,9
2025-05-14 04:32:59,9
2025-05-14 04:33:04,9
2025-05-14 04:33:09,9
2025-05-14 04:33:15,9
2025-05-14 04:33:20,9
2025-05-14 04:33:25,9
2025-05-14 04:33:30,9
2025-05-14 04:33:36,9
2025-05-14 04:33:41,9
2025-05-14 04:33:46,9
2025-05-14 04:33:51,9
2025-05-14 04:33:57,9
2025-05-14 04:34:02,9
2025-05-14 04:34:07,9
2025-05-14 04:34:12,9
2025-05-14 04:34:18,9
2025-05-14 04:34:23,9
2025-05-14 04:34:28,8
2025-05-14 04:34:34,8
2025-05-14 04:34:39,8
2025-05-14 04:34:44,8
2025-05-14 04:34:49,8
2025-05-14 04:34:55,8
2025-05-14 04:35:00,8
2025-05-14 04:35:05,8
2025-05-14 04:35:11,7
2025-05-14 04:35:16,7
2025-05-14 04:35:21,6
2025-05-14 04:35:26,6
2025-05-14 04:35:32,6
2025-05-14 04:35:37,6
2025-05-14 04:35:42,6
2025-05-14 04:35:48,6
2025-05-14 04:35:53,5
2025-05-14 04:35:58,5
2025-05-14 04:36:04,5
2025-05-14 04:36:09,5
2025-05-14 04:36:14,5
2025-05-14 04:36:20,5
2025-05-14 04:36:25,5
2025-05-14 04:36:30,5
2025-05-14 04:36:36,5
2025-05-14 04:36:41,5
2025-05-14 04:36:46,3
2025-05-14 04:36:52,3
2025-05-14 04:36:57,3
2025-05-14 04:37:02,3
2025-05-14 04:37:08,3
2025-05-14 04:37:13,3
2025-05-14 04:37:18,3
2025-05-14 04:37:24,3
2025-05-14 04:37:29,3
2025-05-14 04:37:34,3
2025-05-14 04:37:39,2
2025-05-14 04:37:44,2
2025-05-14 04:37:50,2
2025-05-14 04:37:55,2
2025-05-14 04:38:00,2
2025-05-14 04:38:05,2
2025-05-14 04:38:11,2
2025-05-14 04:38:16,2
2025-05-14 04:38:21,2
2025-05-14 04:38:26,2
2025-05-14 04:38:31,2
2025-05-14 04:38:36,2
2025-05-14 04:38:42,2
2025-05-14 04:38:47,2
2025-05-14 04:38:52,2
2025-05-14 04:38:57,2
2025-05-14 04:39:02,2
2025-05-14 04:39:08,2
2025-05-14 04:39:13,2
2025-05-14 04:39:18,2
2025-05-14 04:39:23,2
2025-05-14 04:39:28,2
2025-05-14 04:39:34,2
2025-05-14 04:39:39,2
2025-05-14 04:39:44,2
2025-05-14 04:39:49,2
2025-05-14 04:39:54,2
2025-05-14 04:40:00,2
2025-05-14 04:40:05,2
2025-05-14 04:40:10,7
2025-05-14 04:40:15,7
2025-05-14 04:40:20,7
2025-05-14 04:40:26,7
2025-05-14 04:40:31,7
2025-05-14 04:40:36,7
2025-05-14 04:40:41,7
2025-05-14 04:40:46,7
2025-05-14 04:40:52,7
2025-05-14 04:40:57,7
2025-05-14 04:41:02,7
2025-05-14 04:41:07,7
2025-05-14 04:41:12,7
2025-05-14 04:41:17,7
2025-05-14 04:41:22,7
2025-05-14 04:41:28,7
2025-05-14 04:41:33,5
2025-05-14 04:41:38,5
2025-05-14 04:41:43,5
2025-05-14 04:41:48,5
2025-05-14 04:41:53,5
2025-05-14 04:41:59,5
2025-05-14 04:42:04,5
2025-05-14 04:42:09,5
2025-05-14 04:42:14,5
2025-05-14 04:42:19,5
2025-05-14 04:42:24,5
2025-05-14 04:42:30,5
2025-05-14 04:42:35,6
2025-05-14 04:42:40,6
2025-05-14 04:42:45,5
2025-05-14 04:42:50,5
2025-05-14 04:42:55,5
2025-05-14 04:43:01,5
2025-05-14 04:43:06,5
2025-05-14 04:43:11,5
2025-05-14 04:43:16,5
2025-05-14 04:43:21,5
2025-05-14 04:43:26,5
2025-05-14 04:43:31,3
2025-05-14 04:43:37,7
2025-05-14 04:43:42,8
2025-05-14 04:43:47,6
2025-05-14 04:43:52,6
2025-05-14 04:43:57,6
2025-05-14 04:44:03,6
2025-05-14 04:44:08,6
2025-05-14 04:44:13,6
2025-05-14 04:44:18,6
2025-05-14 04:44:23,6
2025-05-14 04:44:28,6
2025-05-14 04:44:33,6
2025-05-14 04:44:39,7
2025-05-14 04:44:44,7
2025-05-14 04:44:49,7
2025-05-14 04:44:54,7
2025-05-14 04:44:59,8
2025-05-14 04:45:04,8
2025-05-14 04:45:09,8
2025-05-14 04:45:15,8
2025-05-14 04:45:20,8
2025-05-14 04:45:25,8
2025-05-14 04:45:30,8
2025-05-14 04:45:35,8
2025-05-14 04:45:40,8
2025-05-14 04:45:45,8
2025-05-14 04:45:50,8
2025-05-14 04:45:56,8
2025-05-14 04:46:01,8
2025-05-14 04:46:06,8
2025-05-14 04:46:11,8
2025-05-14 04:46:16,8
2025-05-14 04:46:21,8
2025-05-14 04:46:26,8
2025-05-14 04:46:32,8
2025-05-14 04:46:37,8
2025-05-14 04:46:42,8
2025-05-14 04:46:47,8
2025-05-14 04:46:52,8
2025-05-14 04:46:57,8
2025-05-14 04:47:02,8
2025-05-14 04:47:07,8
2025-05-14 04:47:13,8
2025-05-14 04:47:18,8
2025-05-14 04:47:23,8
2025-05-14 04:47:28,8
2025-05-14 04:47:33,8
2025-05-14 04:47:38,9
2025-05-14 04:47:43,9
2025-05-14 04:47:49,9
2025-05-14 04:47:54,9
2025-05-14 04:47:59,9
2025-05-14 04:48:04,8
2025-05-14 04:48:09,8
2025-05-14 04:48:14,8
2025-05-14 04:48:19,8
2025-05-14 04:48:24,8
2025-05-14 04:48:30,8
2025-05-14 04:48:35,8
2025-05-14 04:48:40,8
2025-05-14 04:48:45,8
2025-05-14 04:48:50,8
2025-05-14 04:48:55,8
2025-05-14 04:49:00,8
2025-05-14 04:49:06,8
2025-05-14 04:49:11,8
2025-05-14 04:49:16,8
2025-05-14 04:49:21,8
2025-05-14 04:49:26,8
2025-05-14 04:49:31,6
2025-05-14 04:49:36,6
2025-05-14 04:49:41,6
2025-05-14 04:49:47,6
2025-05-14 04:49:52,5
2025-05-14 04:49:57,5
2025-05-14 04:50:02,5
2025-05-14 04:50:07,2
2025-05-14 04:50:12,2
2025-05-14 04:50:18,2
2025-05-14 04:50:23,1
2025-05-14 04:50:28,0
2025-05-14 04:50:33,0
2025-05-14 04:50:38,0
2025-05-14 04:50:43,0
2025-05-14 04:50:49,1
2025-05-14 04:50:54,1
2025-05-14 04:50:59,1
2025-05-14 04:51:04,1
2025-05-14 04:51:09,1
2025-05-14 04:51:14,1
2025-05-14 04:51:20,2
2025-05-14 04:51:25,1
2025-05-14 04:51:30,1
2025-05-14 04:51:35,1
2025-05-14 04:51:40,1
2025-05-14 04:51:45,1
2025-05-14 04:51:51,1
2025-05-14 04:51:56,1
2025-05-14 04:52:01,1
2025-05-14 04:52:06,1
2025-05-14 04:52:11,1
2025-05-14 04:52:16,1
2025-05-14 04:52:22,1
2025-05-14 04:52:27,1
2025-05-14 04:52:32,1
2025-05-14 04:52:37,1
2025-05-14 04:52:42,0
2025-05-14 04:52:48,0
2025-05-14 04:52:53,0
2025-05-14 04:52:58,0
2025-05-14 04:53:03,0
2025-05-14 04:53:08,0
2025-05-14 04:53:13,0
2025-05-14 04:53:19,0
2025-05-14 04:53:24,0
2025-05-14 04:53:29,0
2025-05-14 04:53:34,0
2025-05-14 04:53:39,0
2025-05-14 04:53:44,0
2025-05-14 04:53:50,0
2025-05-14 04:53:55,0
2025-05-14 04:54:00,0
2025-05-14 04:54:05,5
2025-05-14 04:54:10,5
2025-05-14 04:54:15,6
2025-05-14 04:54:21,6
2025-05-14 04:54:26,6
2025-05-14 04:54:31,6
2025-05-14 04:54:36,6
2025-05-14 04:54:41,6
2025-05-14 04:54:46,6
2025-05-14 04:54:52,6
2025-05-14 04:54:57,6
2025-05-14 04:55:02,6
2025-05-14 04:55:07,6
2025-05-14 04:55:12,6
2025-05-14 04:55:17,6
2025-05-14 04:55:23,6
2025-05-14 04:55:28,6
2025-05-14 04:55:33,6
2025-05-14 04:55:38,6
2025-05-14 04:55:43,6
2025-05-14 04:55:48,6
2025-05-14 04:55:53,6
2025-05-14 04:55:59,6
2025-05-14 04:56:04,6
2025-05-14 04:56:09,6
2025-05-14 04:56:14,6
2025-05-14 04:56:19,6
2025-05-14 04:56:24,6
2025-05-14 04:56:29,6
2025-05-14 04:56:35,6
2025-05-14 04:56:40,6
2025-05-14 04:56:45,8
2025-05-14 04:56:50,8
2025-05-14 04:56:55,8
2025-05-14 04:57:00,8
2025-05-14 04:57:05,8
2025-05-14 04:57:11,8
2025-05-14 04:57:16,8
2025-05-14 04:57:21,8
2025-05-14 04:57:26,8
2025-05-14 04:57:31,8
2025-05-14 04:57:36,8
2025-05-14 04:57:41,8
2025-05-14 04:57:47,8
2025-05-14 04:57:52,8
2025-05-14 04:57:57,6
2025-05-14 04:58:02,7
2025-05-14 04:58:07,8
2025-05-14 04:58:12,7
2025-05-14 04:58:18,6
2025-05-14 04:58:23,6
2025-05-14 04:58:28,6
2025-05-14 04:58:33,6
2025-05-14 04:58:38,6
2025-05-14 04:58:44,6
2025-05-14 04:58:49,6
2025-05-14 04:58:54,6
2025-05-14 04:58:59,6
2025-05-14 04:59:04,5
2025-05-14 04:59:10,5
2025-05-14 04:59:15,5
2025-05-14 04:59:20,5
2025-05-14 04:59:25,5
2025-05-14 04:59:30,5
2025-05-14 04:59:36,5
2025-05-14 04:59:41,5
2025-05-14 04:59:46,5
